ID,Station Name,Street Address,City,State,ZIP,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Latitude,Longitude,Open Date,EV Connector Types,Facility Type,EV Pricing,EV Workplace Charging,Station Density,Nearest Station Distance (km),Nearest Station Name,Nearest Urban Center,Distance to Nearest Urban Center (km),Is_Underserved,Underserved_Cluster
319663,20673 Tracy Avenue (US-FQC-K3P-3B),20673 Tracy Avenue,Buttonwillow,CA,ZCTA5 93206,,,1.0,RIVIAN_ADVENTURE,35.40038,-119.398098,2023-11-12,J1772COMBO,PUBLIC,,False,14,0.0033067498806743953,20673 Tracy Avenue (US-FQC-K3P-3A),"McKittrick, CA, USA",22.932566867306996,True,25
319664,20673 Tracy Avenue (US-FQC-K3P-3C),20673 Tracy Avenue,Buttonwillow,CA,ZCTA5 93206,,,1.0,RIVIAN_ADVENTURE,35.400443,-119.398015,2023-11-12,J1772COMBO,PUBLIC,,False,14,0.0026697929669147456,20673 Tracy Avenue (US-FQC-K3P-1B),"McKittrick, CA, USA",22.942465944968962,True,25
319837,12047 Donner Pass (US-BFS-JAF-1B),12047 Donner Pass,Truckee,CA,ZCTA5 96161,,,1.0,RIVIAN_ADVENTURE,39.32534986702231,-120.2223833,2023-11-15,J1772COMBO,PUBLIC,,False,22,0.0021014681405790254,12047 Donner Pass (US-BFS-JAF-1C),"South Lake Tahoe, CA, USA",47.76994810695445,True,1
319945,Foxen Winery Public Stations,7600 Foxen Canyon Rd,Santa Maria,CA,ZCTA5 93454,,4.0,,TURNONGREEN,34.82023197805674,-120.2302063,2023-11-16,J1772,BREWERY_DISTILLERY_WINERY,$0.35 per kWh,False,4,0.18095404744350813,Foxen Vineyard & Winery,"Los Olivos, CA, USA",20.28410023047776,True,85
320470,9011 Village Dr (US-PC8-J9H-2),9011 Village Dr,Yosemite Valley,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.746565,-119.583774,2023-11-21,J1772,PUBLIC,,False,48,0.0,9011 Village Dr (US-PC8-J9H-2),"Fish Camp, CA, USA",30.23929931157537,True,45
320471,9011 Village Dr (US-PC8-J9H-3),9011 Village Dr,Yosemite Valley,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.746565,-119.583774,2023-11-21,J1772,PUBLIC,,False,48,0.0,9011 Village Dr (US-PC8-J9H-2),"Fish Camp, CA, USA",30.23929931157537,True,45
320472,9011 Village Dr (US-PC8-J9H-4),9011 Village Dr,Yosemite Valley,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.746565,-119.583774,2023-11-21,J1772,PUBLIC,,False,48,0.0,9011 Village Dr (US-PC8-J9H-2),"Fish Camp, CA, USA",30.23929931157537,True,45
320959,Foxen Vineyard & Winery,7600 Foxen Canyon Rd,Santa Maria,CA,ZCTA5 93454,,6.0,,TURNONGREEN,34.81936,-120.23188,2023-10-01,J1772,BREWERY_DISTILLERY_WINERY,,False,4,0.18095404744350813,Foxen Winery Public Stations,"Los Olivos, CA, USA",20.276964783343153,True,85
321063,9006 Yosemite Lodge Dr (US-UKS-A7B-6),9006 Yosemite Lodge Dr,Yosemite National Park,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7421583,-119.5994599,2023-07-28,J1772,PUBLIC,,False,48,0.0038073640529679466,9006 Yosemite Lodge Dr (US-UKS-A7B-7),"Fish Camp, CA, USA",29.560829099411745,True,45
321064,9006 Yosemite Lodge Dr (US-UKS-A7B-1),9006 Yosemite Lodge Dr,Yosemite National Park,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7430173,-119.5978523,2023-10-05,J1772,PUBLIC,,False,48,0.005627746769821565,9006 Yosemite Lodge Dr (US-UKS-A7B-3),"Fish Camp, CA, USA",29.672697251518457,True,45
321065,9006 Yosemite Lodge Dr (US-UKS-A7B-3),9006 Yosemite Lodge Dr,Yosemite National Park,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.742981,-119.5978969,2023-10-12,J1772,PUBLIC,,False,48,0.005627746769821565,9006 Yosemite Lodge Dr (US-UKS-A7B-1),"Fish Camp, CA, USA",29.668210127368305,True,45
321156,"Mammoth Lakes, CA - Old Mammoth Road - Tesla Supercharger",686  Old Mammoth Road,Mammoth Lakes,CA,ZCTA5 93546,,,12.0,Tesla,37.636131,-118.967464,2023-11-30,TESLA,PARKING_LOT,,False,6,0.04660196791492275,"Mammoth Lakes, CA - Old Mammoth Rd - Tesla Destination","Aspendell, CA, USA",55.01082770037411,True,30
321354,VIP LOT STATION 3,1377 Kirkwood Meadows Dr,Kirkwood,CA,ZCTA5 95646,,2.0,,ChargePoint Network,38.683785,-120.066245,2023-12-05,J1772,PARKING_LOT,,False,3,0.00850254350864226,VIP LOT STATION 2,"South Lake Tahoe, CA, USA",28.94579700204193,True,41
322834,Lucky's Travel Plaza - Tesla Supercharger,90  Cisco Rd,Soda Springs,CA,ZCTA5 95728,,,12.0,Tesla,39.30844,-120.545506,2023-12-14,TESLA,TRAVEL_CENTER,,False,4,0.021195731174372533,DC CORRIDOR LUCKYS SS DC1,"Goodyears Bar, CA, USA",38.854350459347174,True,46
322892,THE SEA RANCH ENCLOSED SINGLE,60 Sea Walk Dr,Sea Ranch,CA,ZCTA5 95497,,1.0,,ChargePoint Network,38.67936,-123.427545,2023-12-16,J1772,PARKING_LOT,,False,4,0.1391966148658559,THE SEA RANCH SOUTH-DUAL-R,"Forestville, CA, USA",52.028382175243244,True,42
322921,9011 Village Dr (US-PC8-J9H-1),9011 Village Dr,Yosemite Valley,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.746565,-119.583774,2023-12-16,J1772,PUBLIC,,False,48,0.0,9011 Village Dr (US-PC8-J9H-2),"Fish Camp, CA, USA",30.23929931157537,True,45
323081,TR AIRPORT EV2,10356 Truckee Airport Rd,Truckee,CA,ZCTA5 96161,,2.0,,ChargePoint Network,39.318826,-120.14486,2023-12-20,J1772,AIRPORT,,False,29,0.002251708427451984,TR AIRPORT EV1,"South Lake Tahoe, CA, USA",44.6384046264469,True,1
323082,TR AIRPORT EV1,10356 Truckee Airport Rd,Truckee,CA,ZCTA5 96161,,2.0,,ChargePoint Network,39.318832,-120.144885,2023-12-20,J1772,AIRPORT,,False,29,0.002251708427451984,TR AIRPORT EV2,"South Lake Tahoe, CA, USA",44.639698987331,True,1
325610,Expanding Light,13930 Expanding Light Dr,Nevada City,CA,ZCTA5 95959,,4.0,,Non-Networked,39.36654349836848,-121.0488747,2023-06-23,J1772,INN,$0.45 per kWh,False,1,5.101065715952742,Willow Springs Lodge,"Goodyears Bar, CA, USA",23.89538378602167,True,82
327714,HI_BB STATION 02,41820 Big Bear Boulevard,Big Bear Lake,CA,ZCTA5 92315,,1.0,,ChargePoint Network,34.244168,-116.889525,2024-02-07,J1772,PARKING_LOT,,False,10,0.003763401764281796,HI_BB STATION 04,"Redlands, CA, USA",34.159058906181606,True,81
327715,HI_BB STATION 04,41820 Big Bear Boulevard,Big Bear Lake,CA,ZCTA5 92315,,2.0,,ChargePoint Network,34.24414,-116.889548,2024-02-07,J1772,PARKING_LOT,,False,10,0.003763401764281796,HI_BB STATION 02,"Redlands, CA, USA",34.155480336492055,True,81
327716,HI_BB STATION 5,41820 Big Bear Boulevard,Big Bear Lake,CA,ZCTA5 92315,,2.0,,ChargePoint Network,34.244015,-116.88945,2024-02-07,J1772,PARKING_LOT,,False,10,0.016563141258723126,HI_BB STATION 04,"Redlands, CA, USA",34.154085998552915,True,81
329287,9006 Yosemite Lodge Dr (US-4LL-54K-1),9006 Yosemite Lodge Dr,Yosemite National Park,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7409377,-119.6013241,2024-02-24,J1772,PUBLIC,,False,48,0.0031554479435068057,9006 Yosemite Lodge Dr (US-4LL-54K-2),"Fish Camp, CA, USA",29.407012311636354,True,45
329288,9006 Yosemite Lodge Dr (US-4LL-54K-2),9006 Yosemite Lodge Dr,Yosemite National Park,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7409629,-119.6013076,2024-02-24,J1772,PUBLIC,,False,48,0.0031554479435068057,9006 Yosemite Lodge Dr (US-4LL-54K-1),"Fish Camp, CA, USA",29.409960974200715,True,45
329289,9006 Yosemite Lodge Dr (US-4LL-54K-3),9006 Yosemite Lodge Dr,Yosemite National Park,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7410042,-119.6012597,2024-02-24,J1772,PUBLIC,,False,48,0.002496897436140864,9006 Yosemite Lodge Dr (US-4LL-54K-4),"Fish Camp, CA, USA",29.41500194856,True,45
329290,9006 Yosemite Lodge Dr (US-4LL-54K-6),9006 Yosemite Lodge Dr,Yosemite National Park,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7410464,-119.6011913,2024-02-24,J1772,PUBLIC,,False,48,0.0018837674863467666,9006 Yosemite Lodge Dr (US-4LL-54K-5),"Fish Camp, CA, USA",29.420347911521947,True,45
329291,9006 Yosemite Lodge Dr (US-4LL-54K-7),9006 Yosemite Lodge Dr,Yosemite National Park,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7410697,-119.6011695,2024-02-24,J1772,PUBLIC,,False,48,0.0028931252894398712,9006 Yosemite Lodge Dr (US-4LL-54K-8),"Fish Camp, CA, USA",29.423140132351424,True,45
329292,9006 Yosemite Lodge Dr (US-4LL-54K-8),9006 Yosemite Lodge Dr,Yosemite National Park,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7410938,-119.6011571,2024-02-24,J1772,PUBLIC,,False,48,0.0028931252894398712,9006 Yosemite Lodge Dr (US-4LL-54K-7),"Fish Camp, CA, USA",29.42592666669589,True,45
329293,9006 Yosemite Lodge Dr (US-4LL-54K-9),9006 Yosemite Lodge Dr,Yosemite National Park,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7411164,-119.6011366,2024-02-24,J1772,PUBLIC,,False,48,0.0023513933297323784,9006 Yosemite Lodge Dr (US-4LL-54K-10),"Fish Camp, CA, USA",29.428628663663872,True,45
329294,9006 Yosemite Lodge Dr (US-4LL-54K-10),9006 Yosemite Lodge Dr,Yosemite National Park,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7411307,-119.6011169,2024-02-24,J1772,PUBLIC,,False,48,0.0023513933297323784,9006 Yosemite Lodge Dr (US-4LL-54K-9),"Fish Camp, CA, USA",29.43040581723622,True,45
329295,1 Ahwahnee Drive (US-2BK-N79-1),1 Ahwahnee Drive,Yosemite Valley,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7469111,-119.5753495,2024-02-23,J1772,PUBLIC,,False,48,0.0023993671885251576,1 Ahwahnee Drive (US-2BK-N79-2),"Fish Camp, CA, USA",30.405619200477545,True,45
329296,1 Ahwahnee Drive (US-2BK-N79-2),1 Ahwahnee Drive,Yosemite Valley,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7469048,-119.5753234,2024-02-23,J1772,PUBLIC,,False,48,0.0023993671885251576,1 Ahwahnee Drive (US-2BK-N79-1),"Fish Camp, CA, USA",30.405355701097402,True,45
329297,1 Ahwahnee Drive (US-2BK-N79-3),1 Ahwahnee Drive,Yosemite Valley,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7468995,-119.5752932,2024-02-23,J1772,PUBLIC,,False,48,0.002719928894205729,1 Ahwahnee Drive (US-2BK-N79-2),"Fish Camp, CA, USA",30.405268451969416,True,45
329298,1 Ahwahnee Drive (US-2BK-N79-4),1 Ahwahnee Drive,Yosemite Valley,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7468841,-119.5752604,2024-02-23,J1772,PUBLIC,,False,48,0.0033539990127024097,1 Ahwahnee Drive (US-2BK-N79-3),"Fish Camp, CA, USA",30.40412022470233,True,45
329299,1 Ahwahnee Drive (US-2BK-N79-5),1 Ahwahnee Drive,Yosemite Valley,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7468682,-119.5752218,2024-02-23,J1772,PUBLIC,,False,48,0.003826780697915463,1 Ahwahnee Drive (US-2BK-N79-4),"Fish Camp, CA, USA",30.403012291562142,True,45
329300,1 Ahwahnee Drive (US-2BK-N79-6),1 Ahwahnee Drive,Yosemite Valley,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7468565,-119.5751655,2024-02-23,J1772,PUBLIC,,False,48,0.005118248900898412,1 Ahwahnee Drive (US-2BK-N79-5),"Fish Camp, CA, USA",30.402652624831088,True,45
329301,9006 Yosemite Lodge Dr (US-4LL-54K-5),9006 Yosemite Lodge Dr,Yosemite National Park,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7410355,-119.6012077,2024-02-24,J1772,PUBLIC,,False,48,0.0018837674863467666,9006 Yosemite Lodge Dr (US-4LL-54K-6),"Fish Camp, CA, USA",29.41897966322222,True,45
329302,9006 Yosemite Lodge Dr (US-4LL-54K-4),9006 Yosemite Lodge Dr,Yosemite National Park,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7410183,-119.6012376,2024-02-24,J1772,PUBLIC,,False,48,0.002496897436140864,9006 Yosemite Lodge Dr (US-4LL-54K-3),"Fish Camp, CA, USA",29.416780508603377,True,45
329655,HANFORD ESD BUS BARN 1,958 Katie Hammond Street,Hanford,CA,ZCTA5 93230,,2.0,,ChargePoint Network,36.338714,-119.630171,2024-03-01,J1772,PARKING_LOT,,False,29,0.09586650099720194,HANFORD ESD DSF,"Tulare, CA, USA",29.240554125962202,True,23
329936,20673 Tracy Avenue (US-FQC-K3P-1C),20673 Tracy Avenue,Buttonwillow,CA,ZCTA5 93206,,,1.0,RIVIAN_ADVENTURE,35.400344,-119.398151,2024-02-23,J1772COMBO,PUBLIC,,False,14,0.002813621373452263,20673 Tracy Avenue (US-FQC-K3P-2B),"McKittrick, CA, USA",22.926461727476973,True,25
329937,20673 Tracy Avenue (US-FQC-K3P-1B),20673 Tracy Avenue,Buttonwillow,CA,ZCTA5 93206,,,1.0,RIVIAN_ADVENTURE,35.400458,-119.397992,2024-02-23,J1772COMBO,PUBLIC,,False,14,0.0026697929669147456,20673 Tracy Avenue (US-FQC-K3P-3C),"McKittrick, CA, USA",22.9450836539221,True,25
331758,LOVE'S 755 CA BORON DCFC 2,27201 Boron Frontage Rd N,Boron,CA,ZCTA5 93516,,,1.0,ChargePoint Network,35.011609,-117.644175,2024-04-05,CHADEMO J1772COMBO,PARKING_LOT,,False,2,0.0028254403359141912,LOVE'S 755 CA BORON DCFC 1,"Lake Los Angeles, CA, the US",47.08296099832611,True,86
331760,LOVE'S 755 CA BORON DCFC 1,27201 Boron Frontage Rd N,Boron,CA,ZCTA5 93516,,,1.0,ChargePoint Network,35.011608,-117.644144,2024-04-05,CHADEMO J1772COMBO,PARKING_LOT,,False,2,0.0028254403359141912,LOVE'S 755 CA BORON DCFC 2,"Lake Los Angeles, CA, the US",47.083897168268244,True,86
331772,LOVE'S 755 CA BORON LEVEL 2,27201 Boron Frontage Rd N,Boron,CA,ZCTA5 93516,,1.0,,ChargePoint Network,35.011812,-117.64424,2024-04-05,J1772,PARKING_LOT,,False,2,0.02333589355923581,LOVE'S 755 CA BORON DCFC 2,"Lake Los Angeles, CA, the US",47.101770388878734,True,86
331891,9010 Curry Village Drive (US-HGB-NDD-1),9010 Curry Village Drive,Tuolumne Meadows,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7387485,-119.5728843,2024-04-03,J1772,PUBLIC,,False,48,0.0021549057390404655,9010 Curry Village Drive (US-HGB-NDD-10),"Fish Camp, CA, USA",29.55625723603806,True,45
331892,9010 Curry Village Drive (US-HGB-NDD-3),9010 Curry Village Drive,Tuolumne Meadows,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7387919,-119.5728296,2024-04-03,J1772,PUBLIC,,False,48,0.0015048047028041135,9010 Curry Village Drive (US-HGB-NDD-12),"Fish Camp, CA, USA",29.561939418472868,True,45
331893,9010 Curry Village Drive (US-HGB-NDD-5),9010 Curry Village Drive,Tuolumne Meadows,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7388269,-119.572775,2024-04-03,J1772,PUBLIC,,False,48,0.0013863396691875197,9010 Curry Village Drive (US-HGB-NDD-14),"Fish Camp, CA, USA",29.566704804515922,True,45
331894,9010 Curry Village Drive (US-HGB-NDD-8),9010 Curry Village Drive,Tuolumne Meadows,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7388784,-119.5726908,2024-04-03,J1772,PUBLIC,,False,48,0.0017718165452132863,9010 Curry Village Drive (US-HGB-NDD-18),"Fish Camp, CA, USA",29.57378497906894,True,45
331895,9010 Curry Village Drive (US-HGB-NDD-9),9010 Curry Village Drive,Tuolumne Meadows,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7389065,-119.5726616,2024-04-03,J1772,PUBLIC,,False,48,0.002274905964795055,9010 Curry Village Drive (US-HGB-NDD-18),"Fish Camp, CA, USA",29.577356666307388,True,45
331896,9010 Curry Village Drive (US-HGB-NDD-10),9010 Curry Village Drive,Tuolumne Meadows,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7387503,-119.5729087,2024-04-03,J1772,PUBLIC,,False,48,0.0021549057390404655,9010 Curry Village Drive (US-HGB-NDD-1),"Fish Camp, CA, USA",29.556029104773607,True,45
331897,9010 Curry Village Drive (US-HGB-NDD-11),9010 Curry Village Drive,Tuolumne Meadows,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7387644,-119.5728661,2024-04-03,J1772,PUBLIC,,False,48,0.0009366018185247495,9010 Curry Village Drive (US-HGB-NDD-2),"Fish Camp, CA, USA",29.558306892614507,True,45
331898,9010 Curry Village Drive (US-HGB-NDD-12),9010 Curry Village Drive,Tuolumne Meadows,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7387816,-119.5728407,2024-04-03,J1772,PUBLIC,,False,48,0.0015048047028041135,9010 Curry Village Drive (US-HGB-NDD-3),"Fish Camp, CA, USA",29.560623586249864,True,45
331899,9010 Curry Village Drive (US-HGB-NDD-13),9010 Curry Village Drive,Tuolumne Meadows,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7387994,-119.5728152,2024-04-03,J1772,PUBLIC,,False,48,0.001076293749962941,9010 Curry Village Drive (US-HGB-NDD-4),"Fish Camp, CA, USA",29.563007528556263,True,45
331900,9010 Curry Village Drive (US-HGB-NDD-14),9010 Curry Village Drive,Tuolumne Meadows,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7388163,-119.5727833,2024-04-03,J1772,PUBLIC,,False,48,0.0013863396691875197,9010 Curry Village Drive (US-HGB-NDD-5),"Fish Camp, CA, USA",29.565404937357133,True,45
331901,9010 Curry Village Drive (US-HGB-NDD-15),9010 Curry Village Drive,Tuolumne Meadows,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7388259,-119.5727501,2024-04-03,J1772,PUBLIC,,False,48,0.000700027069733242,9010 Curry Village Drive (US-HGB-NDD-6),"Fish Camp, CA, USA",29.56702955519628,True,45
331902,9010 Curry Village Drive (US-HGB-NDD-16),9010 Curry Village Drive,Tuolumne Meadows,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7388468,-119.5727347,2024-04-03,J1772,PUBLIC,,False,48,0.0015053845488463417,9010 Curry Village Drive (US-HGB-NDD-7),"Fish Camp, CA, USA",29.56957577687649,True,45
331903,9010 Curry Village Drive (US-HGB-NDD-17),9010 Curry Village Drive,Tuolumne Meadows,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7388606,-119.5727092,2024-04-03,J1772,PUBLIC,,False,48,0.0013063461372083557,9010 Curry Village Drive (US-HGB-NDD-7),"Fish Camp, CA, USA",29.5715242371995,True,45
331904,9010 Curry Village Drive (US-HGB-NDD-18),9010 Curry Village Drive,Tuolumne Meadows,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7388903,-119.5726774,2024-04-03,J1772,PUBLIC,,False,48,0.0017718165452132863,9010 Curry Village Drive (US-HGB-NDD-8),"Fish Camp, CA, USA",29.57531556149929,True,45
331905,9010 Curry Village Drive (US-HGB-NDD-20),9010 Curry Village Drive,Tuolumne Meadows,CA,ZCTA5 95389,,1.0,,RIVIAN_WAYPOINTS,37.7386724,-119.5726791,2024-04-03,J1772,PUBLIC,,False,48,0.01125371433338534,9010 Curry Village Drive (US-HGB-NDD-19),"Fish Camp, CA, USA",29.551538041479834,True,45
331942,BERKSHIRE CROSS STATION 2,1850 Centennial Dr,Hanford,CA,ZCTA5 93230,,2.0,,ChargePoint Network,36.344543,-119.68288,2024-04-09,J1772,PARKING_LOT,,False,29,0.005373835941342851,BERKSHIRE CROSS STATION 3,"Tulare, CA, USA",33.70728988633074,True,23
331943,BERKSHIRE CROSS STATION 3,1850 Centennial Dr,Hanford,CA,ZCTA5 93230,,2.0,,ChargePoint Network,36.344543,-119.68294,2024-04-09,J1772,PARKING_LOT,,False,29,0.005373835941342851,BERKSHIRE CROSS STATION 2,"Tulare, CA, USA",33.71208956056243,True,23
332093,"Arnold, CA - Tesla Supercharger",2182 CA-4,Arnold,CA,ZCTA5 95223,,,8.0,Tesla,38.239152,-120.364871,2024-04-11,TESLA,GROCERY,,False,1,1.7589451188578091,Rocket Gas Station,"Angels Camp, CA, USA",24.36540103038485,True,87
332485,46365 West Panoche Road (US-NF8-DC8-1A),46365 West Panoche Road,Firebaugh,CA,ZCTA5 93622,,,1.0,RIVIAN_ADVENTURE,36.6374813,-120.6264482,2024-04-17,J1772COMBO,PUBLIC,,False,9,0.035743578481577186,46365 West Panoche Road (US-NF8-DC8-4B),"Madera, CA, USA",61.64784247644768,True,68
332486,46365 West Panoche Road (US-NF8-DC8-1B),46365 West Panoche Road,Firebaugh,CA,ZCTA5 93622,,,1.0,RIVIAN_ADVENTURE,36.6371243,-120.6259618,2024-04-17,J1772COMBO,PUBLIC,,False,9,0.005243923525128998,46365 West Panoche Road (US-NF8-DC8-2A),"Madera, CA, USA",61.6357707299042,True,68
332487,46365 West Panoche Road (US-NF8-DC8-2A),46365 West Panoche Road,Firebaugh,CA,ZCTA5 93622,,,1.0,RIVIAN_ADVENTURE,36.6371679,-120.6259842,2024-04-17,J1772COMBO,PUBLIC,,False,9,0.0,46365 West Panoche Road (US-NF8-DC8-2A),"Madera, CA, USA",61.63456190608254,True,68
332488,46365 West Panoche Road (US-NF8-DC8-2B),46365 West Panoche Road,Firebaugh,CA,ZCTA5 93622,,,1.0,RIVIAN_ADVENTURE,36.6371679,-120.6259842,2024-04-17,J1772COMBO,PUBLIC,,False,9,0.0,46365 West Panoche Road (US-NF8-DC8-2A),"Madera, CA, USA",61.63456190608254,True,68
332489,46365 West Panoche Road (US-NF8-DC8-3A),46365 West Panoche Road,Firebaugh,CA,ZCTA5 93622,,,1.0,RIVIAN_ADVENTURE,36.637262,-120.6260345,2024-04-17,J1772COMBO,PUBLIC,,False,9,0.004549447865152229,46365 West Panoche Road (US-NF8-DC8-3B),"Madera, CA, USA",61.63209601280562,True,68
332490,46365 West Panoche Road (US-NF8-DC8-3B),46365 West Panoche Road,Firebaugh,CA,ZCTA5 93622,,,1.0,RIVIAN_ADVENTURE,36.6372916,-120.6260697,2024-04-17,J1772COMBO,PUBLIC,,False,9,0.002502956737962321,46365 West Panoche Road (US-NF8-DC8-4A),"Madera, CA, USA",61.63272457015793,True,68
332491,46365 West Panoche Road (US-NF8-DC8-4A),46365 West Panoche Road,Firebaugh,CA,ZCTA5 93622,,,1.0,RIVIAN_ADVENTURE,36.6373126,-120.6260798,2024-04-17,J1772COMBO,PUBLIC,,False,9,0.0022200453512827793,46365 West Panoche Road (US-NF8-DC8-4B),"Madera, CA, USA",61.63209319241155,True,68
332492,46365 West Panoche Road (US-NF8-DC8-4B),46365 West Panoche Road,Firebaugh,CA,ZCTA5 93622,,,1.0,RIVIAN_ADVENTURE,36.6373274,-120.6260965,2024-04-17,J1772COMBO,PUBLIC,,False,9,0.0022200453512827793,46365 West Panoche Road (US-NF8-DC8-4A),"Madera, CA, USA",61.63234247730718,True,68
332547,Chawanakee Unified School District,26065 Outback Industrial Way,O'Neals,CA,ZCTA5 93645,,,1.0,Blink Network,37.12902124085208,-119.7335291,2024-04-11,J1772COMBO,SCHOOL,,False,4,9.635948941288527,Chukchansi Gold Resort & Casino - Tesla Destination,"Prather, CA, USA",21.811125691596494,True,35
332550,CSD CA SYNC,22135 CA-79,Santa Ysabel,CA,ZCTA5 92070,,2.0,,ChargePoint Network,33.113457,-116.67141,2024-04-18,J1772,PARKING_LOT,,False,3,0.544461684245461,Don's Market - Tesla Supercharger,"Ramona, CA, USA",20.491011101420114,True,40
332872,Self - Help Enterprises Caliente Creek,909 Meyer St,Arvin,CA,ZCTA5 93203,,6.0,,EVCS,35.1976122,-118.8343866,2024-04-22,J1772,PARKING_LOT,,False,7,1.3187245351018637,Arvin Park & Ride DCFC,"Bakersfield, CA, USA",28.905853403192864,True,48
332877,Self - Help Enterprises Sunrise Villas,1600 Poplar Ave,Wasco,CA,ZCTA5 93280,,4.0,,EVCS,35.5839724,-119.3442531,2024-04-22,J1772,PARKING_LOT,,False,4,0.08420892077776074,Self - Help Enterprises Villa Hermosa,"Lost Hills, CA, USA",31.852508043936577,True,76
332878,Self - Help Enterprises Villa Hermosa,1500 Poplar Ave,Wasco,CA,ZCTA5 93280,,2.0,,EVCS,35.5847296,-119.3442373,2024-04-22,J1772,PARKING_LOT,,False,4,0.08420892077776074,Self - Help Enterprises Sunrise Villas,"Lost Hills, CA, USA",31.844372945813955,True,76
332898,Ridgemark Gold Club & Resort,3800 Airline Hwy,Hollister,CA,ZCTA5 95023,,,2.0,NOODOE,36.814084,-121.363013,2024-04-22,CHADEMO J1772COMBO,HOTEL,,False,11,3.327947048768231,DC CORRIDOR TARGET H L2(2),"Gilroy, CA, USA",28.061015791873338,True,57
332995,Banning Farm's House Restaurant,6261 Joshua Palmer Way,Banning,CA,ZCTA5 92220,,2.0,1.0,EVCS,33.9280231,-116.9454729,2024-04-22,CHADEMO J1772 J1772COMBO,RESTAURANT,,False,14,0.19513299344133486,"Walgreens - Banning, CA #5182","Redlands, CA, USA",26.05444254983308,True,9
333455,Arvin Park and Ride Station,120 Plumtree St,Arvin,CA,ZCTA5 93203,,3.0,2.0,AMPUP,35.20978,-118.83248,2024-03-19,J1772 J1772COMBO,PARKING_LOT,$0.28 per kWh,True,7,0.05666819329436803,City of Arvin,"Bakersfield, CA, USA",28.017477912043855,True,48
333733,Rolling Hills Casino,2655 Everett Freeman Way,Corning,CA,ZCTA5 96021,,30.0,,EVGATEWAY,39.87444,-122.20262,2020-10-20,J1772,PARKING_LOT,,False,1,5.795550895123112,Rabobank Corning - Tesla Supercharger,"Anita, CA, USA",20.629230253434777,True,27
333741,The Wonderful Nurseries,27920 McCombs Rd,Wasco,CA,ZCTA5 93280,,6.0,,EVGATEWAY,35.62336,-119.38899,2023-07-28,J1772,PARKING_LOT,,False,4,5.675015947113412,US Bank Wasco,"Lost Hills, CA, USA",27.607865866207746,True,76
333781,Lucerne Valley USD,32800 Sunset Dr,Lucerne Valley,CA,ZCTA5 92356,,1.0,,EVGATEWAY,34.44769,-116.94608,2023-12-08,J1772,PARKING_LOT,,False,1,9.469185102226401,RW Ranch - Tesla Destination,"Hesperia, CA, USA",32.624014717839344,True,71
