ID,Station Name,Street Address,City,State,ZIP,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Latitude,Longitude,Open Date,EV Connector Types,Facility Type,EV Pricing,EV Workplace Charging,Station Density,Nearest Station Distance (km),Nearest Station Name,Nearest Urban Center,Distance to Nearest Urban Center (km),Is_Underserved,Underserved_Cluster,Area Name,Population,LandArea_SQMI,Mean Income ($),Housing Density,500K-1M,1M-1.5M,1.5M-2M,Over2M,Population to Station Ratio
168709,Cottage Grove Inn - Tesla Destination,1711 Lincoln Ave,Calistoga,CA,ZCTA5 94515,,2,,Tesla Destination,38.58258,-122.576947,10/7/2019,TESLA,INN,Free,FALSE,30,0.1865565625910726,Best Western Plus Stevenson Manor - Tesla Destination,"Calistoga, CA, USA",0.4842239563257745,TRUE,42,ZCTA5 94515,6834,116.397,179872,1792,614,215,67,285,220.4516129032258
168781,Fort Ross Vineyard & Winery - Tesla Destination,15725 Meyers Grade Rd,Jenner,CA,ZCTA5 95450,,2,,Tesla Destination,38.511994,-123.193433,5/6/2016,TESLA,BREWERY_DISTILLERY_WINERY,Free,FALSE,2,4.6563637745520365,Fort Ross State Historic Park,"Forestville, CA, USA",26.751093326279427,TRUE,38,ZCTA5 95450,372,37.378,114610,69,37,15,0,3,124
168814,H3Hotel - Tesla Destination,227 Healdsburg Ave,Healdsburg,CA,ZCTA5 95448,,6,,Tesla Destination,38.620209,-122.871962,3/14/2019,J1772 TESLA,HOTEL,Free,FALSE,42,0.7243775006849362,Hotel Trio Healdsburg - Tesla Destination,"Windsor, Santa Rosa, CA, USA",9.453210573,TRUE,96,ZCTA5 95448,16245,184.838,145605,4270,1769,1025,356,891,377.7906976744186
168815,Hacienda Robles - Tesla Destination,7129 San Gregorio Rd,Atascadero,CA,ZCTA5 93422,,1,,Tesla Destination,35.514954,-120.708858,9/22/2017,TESLA,HOTEL,Free,FALSE,31,0.8420646366459976,Atascadero Home2,"Atascadero, CA, USA",4.469852426844212,TRUE,35,ZCTA5 93422,33041,68.794,147946,8745,5830,699,87,103,1032.53125
168829,Hanford House Inn - Tesla Destination,61 Hanford St,Sutter Creek,CA,ZCTA5 95685,,2,,Tesla Destination,38.39789,-120.807135,3/14/2019,TESLA,HOTEL,Free,FALSE,9,1.6894685257112283,STATION GOLD QUARTZ 1,"Ione, CA, USA",12.04574414145006,TRUE,6,ZCTA5 95685,4542,39.977,97011,1505,557,160,0,88,454.2
168838,Hilton Garden Inn Lompoc - Tesla Destination,1201 N H Street,Lompoc,CA,ZCTA5 93436,,1,,Tesla Destination,34.65751,-120.458757,3/13/2018,TESLA,HOTEL,Free,FALSE,9,0.7761551021957468,"UnionBank - Modesto, CA #2","Lompoc, CA, USA",2.0430207947073336,TRUE,160,ZCTA5 93436,56730,228.041,94262,10128,3089,66,43,166,5673
168851,Holiday Inn Express & Suites Redding - Tesla Destination,2240 Hilltop Dr,Redding,CA,ZCTA5 96002,,2,,Tesla Destination,40.574854,-122.359431,8/1/2019,TESLA,HOTEL,Free,FALSE,38,0.078128306,BW plus hilltop inn,"Redding, CA, USA",3.017433465612267,TRUE,20,ZCTA5 96002,35158,30.542,93347,7920,1250,114,21,65,901.4871794871794
169004,Oxford Suites Paso Robles - Tesla Destination,800 4th St,Paso Robles,CA,ZCTA5 93446,,2,,Tesla Destination,35.618299,-120.690059,9/4/2019,TESLA,HOTEL,Free,FALSE,45,0.103728879,PAS-EV PAS-EV 1,"Paso Robles, CA, USA",2.6363148863269856,TRUE,35,ZCTA5 93446,45979,428.338,120500,11987,6902,816,146,284,999.5434782608696
169007,Paraduxx Vineyards - Tesla Destination,7257 Silverado Trail,Napa,CA,ZCTA5 94558,,1,,Non-Networked,38.437392,-122.351001,3/30/2017,J1772,BREWERY_DISTILLERY_WINERY,Free,FALSE,52,1.4564787675447015,The Poetry Inn - Tesla Destination,"Napa, CA, USA",16.525637639803357,TRUE,42,ZCTA5 94558,65473,401.73,144156,16495,8765,2755,755,1376,1235.3396226415093
169085,RW Ranch - Tesla Destination,8088 High Rd,Lucerne Valley,CA,ZCTA5 92356,,2,,Tesla Destination,34.402767,-117.033786,11/29/2017,TESLA,HOTEL,Free,FALSE,1,9.469185102,Lucerne Valley USD,"Hesperia, CA, USA",24.64155973145143,TRUE,161,ZCTA5 92356,6050,365.575,62023,1690,69,29,0,0,3025
169106,SingleThread Farm Restaurant and Inn - Tesla Destination,131 North St,Healdsburg,CA,ZCTA5 95448,,1,,Tesla Destination,38.612295,-122.869585,4/6/2017,TESLA,INN,Free,FALSE,41,0.2593624835012498,Hotel Healdsburg - Tesla Destination,"Windsor, Santa Rosa, CA, USA",8.595662823280573,TRUE,96,ZCTA5 95448,16245,184.838,145605,4270,1769,1025,356,891,386.7857142857143
169188,The Poetry Inn - Tesla Destination,6380 Silverado Trl,Napa,CA,ZCTA5 94558,,1,,Non-Networked,38.430132,-122.337083,11/3/2020,J1772,INN,Free,FALSE,51,0.8936923833224099,CLIFF LEDE TR PARKING 1-2,"Napa, CA, USA",15.380034274309107,TRUE,42,ZCTA5 94558,65473,401.73,144156,16495,8765,2755,755,1376,1259.0961538461538
169206,Timber Cove Resort - Tesla Destination,21780 Hwy 1,Jenner,CA,ZCTA5 95450,,2,,Tesla Destination,38.533504,-123.276931,10/2/2019,TESLA,HOTEL,Free,FALSE,2,3.272822905233762,Fort Ross State Historic Park,"Forestville, CA, USA",34.32254208505496,TRUE,38,ZCTA5 95450,372,37.378,114610,69,37,15,0,3,124
169233,University Business Park - Tesla Destination,2801 Mission St,Santa Cruz,CA,ZCTA5 95060,,10,,Tesla Destination,36.959947,-122.055632,11/7/2018,J1772 TESLA,HOTEL,Free,FALSE,53,0.3559475965898968,Pacific Collegiate Foundation - Parking Lot,"Santa Cruz, CA, USA",2.7116076328899683,TRUE,33,ZCTA5 95060,47931,54.548,150053,9396,2317,3745,1433,1034,887.6111111111111
169245,Viejas Casino and Resort - Tesla Destination,5000 Willows Rd,Alpine,CA,ZCTA5 91901,,4,,Tesla Destination,32.843397,-116.705637,10/8/2019,TESLA,HOTEL,Free,FALSE,2,0.4301783058629979,Viejas Casino and Resot,"Descanso, CA, USA",8.725501459498458,TRUE,85,ZCTA5 91901,17688,77.874,138008,4666,3060,479,113,66,5896
169266,Whitehawk Lodge and Golf - Tesla Destination,768 Whitehawk Dr,Clio,CA,ZCTA5 96106,,2,,Tesla Destination,39.716992,-120.545801,10/22/2018,TESLA,HOTEL,Free,FALSE,1,8.544066013218483,Chalet View Lodge - Tesla Destination,"Goodyears Bar, CA, USA",35.05207994,TRUE,97,ZCTA5 96106,522,22.06,70028,95,30,0,0,0,261
169319,Victorville Chevrolet,15425 Dos Palmas Rd,Victorville,CA,ZCTA5 92392,,2,,Non-Networked,34.498868,-117.327681,11/9/2020,J1772,CAR_DEALER,,FALSE,41,0.043092067,Victorville Chevrolet Cadillac,"Victorville, CA, USA",5.242349161181987,TRUE,22,ZCTA5 92392,62294,37.291,90414,11363,708,28,11,56,1483.1904761904761
169346,Hidden Valley Middle School,2700 Reed Rd,Escondido,CA,ZCTA5 92027,,2,,SHELL_RECHARGE,33.134849,-117.033434,11/19/2020,J1772,SCHOOL,,FALSE,53,0.992687609,Quantum Academy,"Escondido, CA, USA",4.555105859961369,TRUE,15,ZCTA5 92027,56840,59.669,99241,10378,6060,797,32,45,1052.5925925925926
169394,RCEA EV NETWORK WILLOW CREEK,38949 CA-299,Willow Creek,CA,ZCTA5 95573,,2,,ChargePoint Network,40.939795,-123.632089,11/21/2020,J1772,PARKING_LOT,,FALSE,1,0.9617622551410108,Willow Creek Maintenance Station,"Arcata, CA, USA",38.748852438679016,TRUE,162,ZCTA5 95573,1750,119.986,64640,385,99,0,0,11,875
169395,RCEA EV NETWORK MCKINLEYVILLE,1505 City Center Rd,McKinleyville,CA,ZCTA5 95519,,2,,ChargePoint Network,40.942994,-124.103289,11/21/2020,J1772,PARKING_LOT,,FALSE,15,0.6314468533379957,BMW OF HUMBOLDT DC CHARGER,"Arcata, CA, USA",8.675878097489354,TRUE,12,ZCTA5 95519,18421,53.767,92522,4621,1123,145,18,7,1151.3125
169396,RCEA EV NETWORK ATC,1385 8th St,Arcata,CA,ZCTA5 95521,,2,,ChargePoint Network,40.869428,-124.093552,11/21/2020,J1772,PARKING_LOT,,FALSE,34,0.719067174,DC CORRIDOR ARCATA L2,"Arcata, CA, USA",0.9571798210854532,TRUE,12,ZCTA5 95521,21581,60.364,67713,3239,1139,137,0,18,616.6
169466,"Stockton, CA (Wall Connector) - Tesla Destination",2323 Grand Canal Boulevard,Stockton,CA,ZCTA5 95207,,4,,Tesla Destination,37.98458,-121.33631,11/16/2020,TESLA,RESTAURANT,Free,FALSE,42,0.033143761,Hilton - Tesla Supercharger,"Stockton, CA, USA",5.901366800285329,TRUE,17,ZCTA5 95207,52465,7.246,87049,7271,897,61,0,49,1220.1162790697674
169467,"Firebaugh, CA - Tesla Supercharger",46272 West Panoche Road,Firebaugh,CA,ZCTA5 93622,,,56,Tesla,36.639154,-120.625877,11/16/2020,TESLA,GAS_STATION,,FALSE,9,0.1646548624464709,Panoche Shell,"Madera, CA, USA",61.49807841,TRUE,157,ZCTA5 93622,9884,455.348,50481,1286,56,5,0,16,988.4
169469,Target - Tesla Supercharger,12795 Main Street,Hesperia,CA,ZCTA5 92345,,,20,Tesla,34.424815,-117.385845,11/16/2020,TESLA,SHOPPING_CENTER,,FALSE,18,0.016605143,TARGET T2468 STATION 1,"Hesperia, CA, USA",7.794982375001565,TRUE,22,ZCTA5 92345,86499,98.856,76719,15956,1244,87,0,95,4552.578947368421
169472,Bravo Farms Cheese Factory - Tesla Supercharger,36005 CA-99,Traver,CA,ZCTA5 93673,,,16,Tesla,36.448917,-119.486685,11/16/2020,TESLA,RESTAURANT,,FALSE,1,9.413177804386915,Kingsburg Branch Library,"Sultana, CA, USA",16.897468090538265,TRUE,52,ZCTA5 93673,667,0.779,59272,69,4,0,0,0,333.5
169473,Lot 13 - Tesla Supercharger,151 South Warren Street,Bishop,CA,ZCTA5 93514,,,12,Tesla,37.36063,-118.396576,11/16/2020,TESLA,PARKING_LOT,,FALSE,12,0.4824948355905941,CalTrans - Bishop,"Aspendell, CA, USA",22.39697919,TRUE,132,ZCTA5 93514,14361,1007.098,88752,4224,1105,100,18,4,1104.6923076923076
169474,Target - Tesla Supercharger,2185 Bronze Star Drive,Woodland,CA,ZCTA5 95776,,,8,Tesla,38.671345,-121.723886,11/16/2020,TESLA,SHOPPING_CENTER,,FALSE,34,0.003607955,TARGET T2408 STATION 1,"Woodland, CA, USA",4.363125623206725,TRUE,34,ZCTA5 95776,26612,88.202,124452,5228,2353,116,7,76,760.3428571428572
169485,Woodland Gateway - Red Robin,2031 Bronze Star Dr,Woodland,CA,ZCTA5 95776,,4,,Non-Networked,38.670844,-121.72689,11/16/2020,J1772,RESTAURANT,Free,FALSE,34,0.2666758391284045,Target - Tesla Supercharger,"Woodland, CA, USA",4.118208090638417,TRUE,34,ZCTA5 95776,26612,88.202,124452,5228,2353,116,7,76,760.3428571428572
169503,SPEEDWASH VS2 WASH,15200 Palmdale Road,Victorville,CA,ZCTA5 92392,,2,,ChargePoint Network,34.507228,-117.332063,11/26/2020,J1772,PUBLIC,,FALSE,37,0.092141318,SPEEDWASH VS2 CENTRE WEST,"Victorville, CA, USA",4.832578285928015,TRUE,22,ZCTA5 92392,62294,37.291,90414,11363,708,28,11,56,1639.3157894736842
169546,EZ Trip Travel Center #1275,28577 Avenue 12,Madera,CA,ZCTA5 93637,,,10,Non-Networked,36.924196,-120.026783,11/30/2020,CHADEMO J1772COMBO,TRAVEL_CENTER,,FALSE,14,3.376813611139925,MADERA COUNTY RD 28 CAMPUS-W,"Madera, CA, USA",5.071500563340298,TRUE,143,ZCTA5 93637,40202,280.414,95508,6393,541,142,88,62,2680.133333333333
169836,Hilton - Tesla Supercharger,2323 Grand Canal Boulevard,Stockton,CA,ZCTA5 95207,,,12,Tesla,37.984877,-121.336342,11/16/2020,TESLA,HOTEL,,FALSE,42,0.033143761,"Stockton, CA (Wall Connector) - Tesla Destination","Stockton, CA, USA",5.918234922059207,TRUE,17,ZCTA5 95207,52465,7.246,87049,7271,897,61,0,49,1220.1162790697674
169869,PEPPERDINE U. VISITOR LOT 1,24255 Pacific Coast Hwy,Malibu,CA,ZCTA5 90265,,2,,ChargePoint Network,34.039408,-118.706343,12/3/2020,J1772,PARKING_LOT,,FALSE,32,0.003555362,PEPPERDINE U. VISITOR LOT 2,"Malibu, CA, USA",7.596593167664324,TRUE,24,ZCTA5 90265,15186,111.01,282043,5034,601,700,401,3146,460.1818181818182
169916,Garberville-One LogHouse,705 US 101,Garberville,CA,ZCTA5 95542,,,4,Electrify America,40.00969,-123.79012,12/4/2020,CHADEMO J1772COMBO,PUBLIC,,FALSE,3,6.395717679948997,DC CORRIDOR BENBOW INN L2,"Willits, CA, USA",76.38136310112213,TRUE,55,ZCTA5 95542,2519,219.534,54152,667,180,21,0,14,629.75
169965,Target - Tesla Supercharger,6705 Camino Arroyo,Gilroy,CA,ZCTA5 95020,,,12,Tesla,37.001203,-121.554056,11/30/2012,TESLA,SHOPPING_CENTER,,FALSE,31,0.002791514,TARGET T1851 STATION 1,"Gilroy, CA, USA",1.3614850783484689,TRUE,13,ZCTA5 95020,68090,151.785,159986,12832,6507,3892,893,500,2127.8125
170188,DC CORRIDOR UKIAH BK DC2,711 E Perkins St,Ukiah,CA,ZCTA5 95482,,,1,ChargePoint Network,39.151512,-123.194658,12/16/2020,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,27,0.003036407,DC CORRIDOR UKIAH BK DC1,"Ukiah, CA, USA",1.1419225306985414,TRUE,8,ZCTA5 95482,33276,294.154,92095,6629,2312,98,44,130,1188.4285714285713
170202,"Target T0914 - Rancho Santa Margarita, CA",30602 Santa Margarita Parkway,Rancho Santa Margarita,CA,ZCTA5 92688,,1,3,Electrify America,33.64218,-117.59864,12/16/2020,J1772 J1772COMBO,SHOPPING_CENTER,,FALSE,40,0.9179583580422256,Plaza Antonio,"Rancho Santa Margarita, CA, USA",0.4387577318776698,TRUE,163,ZCTA5 92688,44688,13.22,163213,10901,6785,2462,41,46,1089.9512195121952
170206,Harris Ranch Inn & Restaurant,24505 West Dorris Avenue,Coalinga,CA,ZCTA5 93210,,,6,Electrify America,36.25414,-120.23752,12/16/2020,J1772COMBO,HOTEL,,FALSE,5,0.03586867,Harris Ranch Inn and Restaurant - Tesla Supercharger,"Calwa, CA, USA",66.40339233708087,TRUE,68,ZCTA5 93210,18581,775.377,83149,2420,53,26,0,24,3096.8333333333335
170304,FCRTA - Orange Cove City Hall,633 6th Street,Orange Cove,CA,ZCTA5 93646,,2,,Electrify America,36.62357,-119.31346,12/18/2020,J1772,MUNI_GOV,,FALSE,2,0.1049100209781562,City of Orange Cove - City Hall,"Sultana, CA, USA",9.044567012,TRUE,52,ZCTA5 93646,10492,34.293,52397,1039,87,0,0,7,3497.3333333333335
170306,FCRTA - Selma,Parking Lot 1st Street/ E. Front Street,Selma,CA,ZCTA5 93662,,2,,Electrify America,36.56817,-119.61246,12/18/2020,J1772,PARKING_LOT,,FALSE,15,0.2529381079041676,US Bank Selma,"Calwa, CA, USA",20.499414665933735,TRUE,52,ZCTA5 93662,30774,77.861,73451,4805,320,83,16,0,1923.375
170307,FCRTA - HURON POLICE,36311 S Lassen Ave,Huron,CA,ZCTA5 93234,,2,,Electrify America,36.20709,-120.10081,12/18/2020,J1772,PARKING_LOT,,FALSE,4,0.1897840267038479,CHUSD ADMIN BLD HES #3,"Calwa, CA, USA",63.80254591,TRUE,56,ZCTA5 93234,6745,134.953,58133,361,0,0,0,0,1349
170308,FCRTA - Parlier Police,"Police Department, 8770 S. Mendocino Ave",Parlier,CA,ZCTA5 93648,,2,,Electrify America,36.60782,-119.54678,12/18/2020,J1772,MUNI_GOV,,FALSE,17,0.7314161065729906,City of Parlier - City Hall,"Sultana, CA, USA",19.702779821127617,TRUE,52,ZCTA5 93648,15393,22.117,64430,1917,61,9,0,0,855.1666666666666
170310,FCRTA - Mendota,"City Parking Lot, 643 Quince Street",Mendota,CA,ZCTA5 93640,,2,,Electrify America,36.75451,-120.38275,12/18/2020,J1772,PARKING_LOT,,FALSE,11,0.068870604,City of Mendota - City Hall,"Madera, CA, USA",36.46507435051406,TRUE,58,ZCTA5 93640,13865,157.929,49907,1464,43,5,0,11,1155.4166666666667
170311,FCRTA - Donny Wright Park,630 West Fresno Street,Fowler,CA,ZCTA5 93625,,2,,Electrify America,36.62211,-119.68587,12/18/2020,J1772,PUBLIC,,FALSE,13,0.9616509765291344,Fowler Branch Library,"Calwa, CA, USA",11.770737234845456,TRUE,52,ZCTA5 93625,8194,23.974,85425,1429,220,17,0,40,585.2857142857143
170314,South Lake Tahoe CA1-139,3344 Lake Tahoe Blvd,South Lake Tahoe,CA,ZCTA5 96150,,,4,Electrify America,38.94503,-119.96981,12/18/2020,CHADEMO J1772COMBO,CAR_DEALER,,FALSE,23,0.3248506072188666,South Lake Tahoe Library,"South Lake Tahoe, CA, USA",1.731704331154724,TRUE,43,ZCTA5 96150,29518,163.167,119533,6959,3284,580,351,92,1229.9166666666667
170330,"Walmart 1583 - Madera, CA",1977 W Cleveland Avenue,Madera,CA,ZCTA5 93637,,,6,Electrify America,36.97527,-120.0818,12/18/2020,CHADEMO J1772COMBO,PUBLIC,,FALSE,17,2.2660045920293745,MADERA COUNTY GC-1ST FLOOR,"Madera, CA, USA",2.4275136307094924,TRUE,143,ZCTA5 93637,40202,280.414,95508,6393,541,142,88,62,2233.4444444444443
170331,"Walmart 1882 - Selma, CA",3400 Floral Avenue,Selma,CA,ZCTA5 93662,,,4,Electrify America,36.57693,-119.63377,12/18/2020,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,14,0.3640237058952573,Selma Square - Tesla Supercharger,"Calwa, CA, USA",18.558035721008405,TRUE,52,ZCTA5 93662,30774,77.861,73451,4805,320,83,16,0,2051.6
170351,"Safeway #0965 - Willits, CA",845 S. Main Street,Willits,CA,ZCTA5 95490,,,4,Electrify America,39.40408,-123.3501,12/18/2020,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,5,0.086401389,Willits,"Willits, CA, USA",0.7735639043199212,TRUE,118,ZCTA5 95490,14227,430.119,81186,3231,637,49,0,41,2371.1666666666665
170354,"Safeway 0273 - Anderson, CA",2601 Balls Ferry Road,Anderson,CA,ZCTA5 96007,,,4,Electrify America,40.45346,-122.28927,12/18/2020,J1772COMBO,PARKING_LOT,,FALSE,4,0.5576511145349721,DC CORRIDOR VITTLES DC,"Redding, CA, USA",17.143739255087638,TRUE,164,ZCTA5 96007,24056,122.496,73993,6763,690,26,8,73,4811.2
170356,BOA El Centro CA0-119,1414 W. MAIN ST,El Centro,CA,ZCTA5 92243,,,4,Electrify America,32.79327,-115.56768,12/18/2020,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,9,2.769672488333029,Khan Korean BBQ - Tesla Supercharger,"El Centro, CA, USA",0.5801105260366598,TRUE,71,ZCTA5 92243,49149,113.314,73027,7106,431,23,0,20,4914.9
170437,Malibu Village - Tesla Supercharger,3862 Cross Creek Road,Malibu,CA,ZCTA5 90265,,,8,Tesla,34.03588,-118.683845,12/14/2020,TESLA,SHOPPING_MALL,,FALSE,32,0.021493021,Malibu Village,"Malibu, CA, USA",9.629290277637082,TRUE,24,ZCTA5 90265,15186,111.01,282043,5034,601,700,401,3146,460.1818181818182
170690,"City of Needles Charging Depot (Needles, CA)",1199 Third St,Needles,CA,ZCTA5 92363,,,4,Electrify America,34.83871,-114.60962,12/31/2020,CHADEMO J1772COMBO,MUNI_GOV,,FALSE,3,1.8194327459070196,Wagon Wheel - Tesla Supercharger,"Needles, CA, USA",1.1182122374305212,TRUE,80,ZCTA5 92363,5634,372.022,67371,1305,71,6,0,0,1408.5
170939,County of Santa Barbara - Lompoc Social Services,1100 W Laurel Ave,Lompoc,CA,ZCTA5 93436,,22,,POWERFLEX,34.64328003,-120.4715891,2/1/2020,J1772,MUNI_GOV,$0.21 per kWh,FALSE,9,1.459274120075104,"UnionBank - Modesto, CA #2","Lompoc, CA, USA",1.3305595733789015,TRUE,160,ZCTA5 93436,56730,228.041,94262,10128,3089,66,43,166,5673
171251,COUNTY HIGHLAND 3,90 Highland Ave,San Martin,CA,ZCTA5 95046,,2,,ChargePoint Network,37.073691,-121.604868,1/13/2021,J1772,MUNI_GOV,,FALSE,43,0.04133999,COUNTY HIGHLAND 2,"Gilroy, CA, USA",8.219909921,TRUE,13,ZCTA5 95046,6361,18.81,175442,1332,258,506,220,251,144.5681818181818
171252,COUNTY HIGHLAND 1,80 Highland Ave,San Martin,CA,ZCTA5 95046,,2,,ChargePoint Network,37.072161,-121.604632,1/13/2021,J1772,MUNI_GOV,,FALSE,43,0.159554719,COUNTY HIGHLAND 2,"Gilroy, CA, USA",8.055504907535862,TRUE,13,ZCTA5 95046,6361,18.81,175442,1332,258,506,220,251,144.5681818181818
171392,Simon Petaluma Village Premium Outlets,2200 Petaluma Blvd North,Petaluma,CA,ZCTA5 94952,,,4,Electrify America,38.25744,-122.65122,1/20/2021,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,40,0.1177712770280044,SIMON PETALUMA VIL 2,"Petaluma, CA, USA",2.532480343331559,TRUE,19,ZCTA5 94952,33619,198.517,152833,8124,3884,2384,645,591,819.9756097560976
171435,DC CORRIDOR BAKERSFIELD L2,1631 Comanche Dr,Bakersfield,CA,ZCTA5 93307,,2,,ChargePoint Network,35.340261,-118.841212,1/23/2021,J1772,PARKING_LOT,,FALSE,4,0.00499374,DC CORRIDOR BAKERSFIELD DC1,"Bakersfield, CA, USA",19.295134815735167,TRUE,126,ZCTA5 93307,88338,141.214,62852,11264,545,157,0,0,17667.6
171446,RCEA EV NETWORK FORTUNA,638 11th St,Fortuna,CA,ZCTA5 95540,,2,,ChargePoint Network,40.597468,-124.155682,1/26/2021,J1772,MUNI_GOV,,FALSE,21,1.7911327478786745,735 South Fortuna Boulevard (US-736-RM4-2B),"Eureka, CA, USA",21.00069071591162,TRUE,37,ZCTA5 95540,14055,34.02,80397,3271,548,56,11,8,638.8636363636364
171458,Tehachapi,421 W J St,Tehachapi,CA,ZCTA5 93561,,2,,SHELL_RECHARGE,35.135866,-118.453775,1/26/2021,J1772,PARKING_LOT,,FALSE,11,0.347337103,Surestay Hotel Best Western Tehachapi,"Lancaster, CA, USA",56.92024998351632,TRUE,165,ZCTA5 93561,31091,301.822,101959,9601,1836,52,0,15,2590.9166666666665
171464,Oakshade Town Center - Tesla Supercharger,2107-2151 Cowell Blvd,Davis,CA,ZCTA5 95618,,,16,Tesla,38.542542,-121.725807,1/18/2021,TESLA,SHOPPING_CENTER,,FALSE,49,0.1822578658927666,Yolo-Solano Air Quality Management District,"Woodland, CA, USA",15.672638266666834,TRUE,4,ZCTA5 95618,27472,32.13,143939,5351,3030,1149,205,108,549.44
171509,HARTNELLCOLLEGE CENTRAL AVE 3,411 Central Ave,Salinas,CA,ZCTA5 93901,,2,,ChargePoint Network,36.673934,-121.66582,1/27/2021,J1772,PARKING_GARAGE,,FALSE,40,0.006980159,HARTNELLCOLLEGE CENTRAL AVE 4,"Salinas, CA, USA",1.0127370736221686,TRUE,21,ZCTA5 93901,29700,9.586,104886,4822,3726,49,22,119,724.3902439
171510,HARTNELLCOLLEGE CENTRAL AVE 4,411 Central Ave,Salinas,CA,ZCTA5 93901,,2,,ChargePoint Network,36.673949,-121.665744,1/27/2021,J1772,PARKING_GARAGE,,FALSE,40,0.006980159,HARTNELLCOLLEGE CENTRAL AVE 3,"Salinas, CA, USA",1.0058829160779243,TRUE,21,ZCTA5 93901,29700,9.586,104886,4822,3726,49,22,119,724.3902439
172785,VALET VALET 4,1200 Athens Ave,Lincoln,CA,ZCTA5 95648,,2,,ChargePoint Network,38.840485,-121.314487,1/27/2021,J1772,PARKING_LOT,,FALSE,44,0.001212528,VALET 4TH FLOOR 2,"Roseville, CA, USA",10.089564042546966,TRUE,5,ZCTA5 95648,54483,144.298,128831,17356,11003,858,80,216,1210.7333333333333
172787,VALET 2ND FLOOR 1,1200 Athens Ave,Lincoln,CA,ZCTA5 95648,,2,,ChargePoint Network,38.840296,-121.315568,1/27/2021,J1772,PARKING_GARAGE,,FALSE,44,0.094771641,VALET 4TH FLOOR 2,"Roseville, CA, USA",10.090861706104118,TRUE,5,ZCTA5 95648,54483,144.298,128831,17356,11003,858,80,216,1210.7333333333333
174814,DC CORRIDOR BAKERGREWAL L2,72922 Baker Blvd,Baker,CA,ZCTA5 92309,,2,,ChargePoint Network,35.277586,-116.056716,1/27/2021,J1772,PARKING_LOT,,FALSE,8,0.005229314,DC CORRIDOR BAKERGREWAL DC1,"Baker, CA, USA",2.1438430770664265,TRUE,65,ZCTA5 92309,452,358.494,53409,73,7,0,0,7,50.22222222222222
174815,DC CORRIDOR BAKERGREWAL DC1,72922 Baker Blvd,Baker,CA,ZCTA5 92309,,,1,ChargePoint Network,35.277539,-116.056714,1/27/2021,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,8,0.002342141,DC CORRIDOR BAKERGREWAL DC2,"Baker, CA, USA",2.140677454,TRUE,65,ZCTA5 92309,452,358.494,53409,73,7,0,0,7,50.22222222222222
174816,DC CORRIDOR BAKERGREWAL DC3,72922 Baker Blvd,Baker,CA,ZCTA5 92309,,,1,ChargePoint Network,35.27749,-116.056716,1/27/2021,CHADEMO J1772COMBO,PARKING_LOT,,FALSE,8,0.002473089,DC CORRIDOR BAKERGREWAL DC4,"Baker, CA, USA",2.137097874468365,TRUE,65,ZCTA5 92309,452,358.494,53409,73,7,0,0,7,50.22222222222222
175163,DC CORRIDOR LAKEHEAD BB L2,20725 Lakeshore Dr,Lakehead-Lakeshore,CA,ZCTA5 96051,,2,,ChargePoint Network,40.886386,-122.385166,1/27/2021,J1772,PARKING_LOT,,FALSE,1,0.008083992,DC CORRIDOR LAKEHEAD BB DC1,"Redding, CA, USA",33.34586805699335,TRUE,135,ZCTA5 96051,1136,343.432,65936,391,9,0,0,0,568
175346,DC CORRIDOR KOHLS BMONT L2,1479 E 2nd St.,Beaumont,CA,ZCTA5 92223,,2,,ChargePoint Network,33.921953,-116.955974,1/27/2021,J1772,PARKING_LOT,,FALSE,14,0.005638309,DC CORRIDOR KOHLS BMONT DC2,"Moreno Valley, CA, USA",25.353994068943894,TRUE,41,ZCTA5 92223,59924,44.984,114386,15451,3751,113,7,69,3994.9333333333334
175376,CONTRA COSTA CO W. CO HEALTH 3,13601 San Pablo Ave West Co Health Clinic,San Pablo,CA,ZCTA5 94806,,2,,ChargePoint Network,37.955438,-122.33894,1/27/2021,J1772,PARKING_GARAGE,,FALSE,56,0.05031748,CITY HALL COSP 06,"Richmond, CA, USA",2.3207207136178267,TRUE,4,ZCTA5 94806,64589,7.852,99119,10252,6037,179,54,68,1133.140350877193
175377,CONTRA COSTA CO W. CO HEALTH 1,13601 San Pablo Ave West Co Health Clinic,San Pablo,CA,ZCTA5 94806,,2,,ChargePoint Network,37.955008,-122.338525,1/27/2021,J1772,PARKING_GARAGE,,FALSE,56,0.040662878,CONTRA COSTA CO W. CO HEALTH 2,"Richmond, CA, USA",2.288295720224619,TRUE,4,ZCTA5 94806,64589,7.852,99119,10252,6037,179,54,68,1133.140350877193
